ID,price,currency,brand,model,year,mileage,engine_volume,fuel_type,power,transmission,bodytype,colour
ID: 6123472813,156 984,PLN,Kia,Sportage,2024,1 km,1 598 cm3,Hybryda,215 KM,Automatyczna,SUV,Czarny

ID: 6123472813,156 984,PLN,Kia,Sportage,2024,1 km,1 598 cm3,Hybryda,215 KM,Automatyczna,SUV,Czarny

ID: 6123472813,156 984,PLN,Kia,Sportage,2024,1 km,1 598 cm3,Hybryda,215 KM,Automatyczna,SUV,Czarny

ID: 6119882902,112 250,PLN,Volkswagen,Polo,2023,500 km,1 000 cm3,Benzyna,95 KM,Automatyczna,Kompakt,Biały

ID: 6119882902,112 250,PLN,Volkswagen,Polo,2023,500 km,1 000 cm3,Benzyna,95 KM,Automatyczna,Kompakt,Biały

ID: 6124360220,163 000,PLN,Mercedes-Benz,Klasa E,2017,124 000 km,1 950 cm3,Diesel,195 KM,Automatyczna,Sedan,Czarny

ID: 6124360220,163 000,PLN,Mercedes-Benz,Klasa E,2017,124 000 km,1 950 cm3,Diesel,195 KM,Automatyczna,Sedan,Czarny

ID: 6124360175,45 900,PLN,Volkswagen,Golf,2013,189 000 km,1 984 cm3,Benzyna,220 KM,Automatyczna,Kompakt,Czerwony

ID: 6124360175,45 900,PLN,Volkswagen,Golf,2013,189 000 km,1 984 cm3,Benzyna,220 KM,Automatyczna,Kompakt,Czerwony

ID: 6124360171,44 900,PLN,Audi,A4,2013,207 007 km,1 968 cm3,Diesel,120 KM,Manualna,Sedan,Brązowy

ID: 6124360171,44 900,PLN,Audi,A4,2013,207 007 km,1 968 cm3,Diesel,120 KM,Manualna,Sedan,Brązowy

ID: 6124359036,30 900,PLN,Jaguar,XF,2008,135 200 km,2 720 cm3,Diesel,207 KM,Automatyczna,Sedan,Złoty

ID: 6124359036,30 900,PLN,Jaguar,XF,2008,135 200 km,2 720 cm3,Diesel,207 KM,Automatyczna,Sedan,Złoty

ID: 6124360187,126 700,PLN,Audi,Q3,2021,68 505 km,1 968 cm3,Diesel,150 KM,Automatyczna,SUV,Szary

ID: 6124360187,126 700,PLN,Audi,Q3,2021,68 505 km,1 968 cm3,Diesel,150 KM,Automatyczna,SUV,Szary

ID: 6124360163,91 000,PLN,Volkswagen,Multivan,2009,202 738 km,1 968 cm3,Diesel,179 KM,Manualna,Minivan,Czarny

ID: 6124360163,91 000,PLN,Volkswagen,Multivan,2009,202 738 km,1 968 cm3,Diesel,179 KM,Manualna,Minivan,Czarny

ID: 6124360178,58 900,PLN,Fiat,Freemont,2015,118 000 km,1 956 cm3,Diesel,170 KM,Automatyczna,Minivan,Czarny

ID: 6124360178,58 900,PLN,Fiat,Freemont,2015,118 000 km,1 956 cm3,Diesel,170 KM,Automatyczna,Minivan,Czarny

ID: 6124360463,72 900,PLN,Nissan,Rogue,2017,25 700 km,2 488 cm3,Benzyna,173 KM,Automatyczna,SUV,Bordowy

ID: 6124360463,72 900,PLN,Nissan,Rogue,2017,25 700 km,2 488 cm3,Benzyna,173 KM,Automatyczna,SUV,Bordowy

ID: 6124360474,9 000,PLN,Peugeot,407,2007,220 000 km,1 997 cm3,Diesel,136 KM,Manualna,Sedan,Srebrny

ID: 6124360474,9 000,PLN,Peugeot,407,2007,220 000 km,1 997 cm3,Diesel,136 KM,Manualna,Sedan,Srebrny

ID: 6124360397,94 900,PLN,Land Rover,Range Rover Evoque,2015,144 000 km,2 179 cm3,Diesel,190 KM,Automatyczna,SUV,Biały

ID: 6124360397,94 900,PLN,Land Rover,Range Rover Evoque,2015,144 000 km,2 179 cm3,Diesel,190 KM,Automatyczna,SUV,Biały

ID: 6117627777,85 000,PLN,Mercedes-Benz,SL,1986,180 000 km,5 547 cm3,Benzyna,227 KM,Automatyczna,Kabriolet,Czerwony

ID: 6117627777,85 000,PLN,Mercedes-Benz,SL,1986,180 000 km,5 547 cm3,Benzyna,227 KM,Automatyczna,Kabriolet,Czerwony

ID: 6122730091,48 950,PLN,Renault,Trafic,2015,204 000 km,1 598 cm3,Diesel,140 KM,Manualna,Minivan,Biały

ID: 6122730091,48 950,PLN,Renault,Trafic,2015,204 000 km,1 598 cm3,Diesel,140 KM,Manualna,Minivan,Biały

ID: 6123473416,104 990,PLN,Peugeot,2008,2023,18 027 km,1 199 cm3,Benzyna,130 KM,Automatyczna,SUV,Szary

ID: 6123473416,104 990,PLN,Peugeot,2008,2023,18 027 km,1 199 cm3,Benzyna,130 KM,Automatyczna,SUV,Szary

ID: 6123700688,268 741,PLN,Audi,A4 Allroad,2024,5 km,1 984 cm3,Benzyna,265 KM,Automatyczna,Kombi,Szary

ID: 6123700688,268 741,PLN,Audi,A4 Allroad,2024,5 km,1 984 cm3,Benzyna,265 KM,Automatyczna,Kombi,Szary

ID: 6123700688,268 741,PLN,Audi,A4 Allroad,2024,5 km,1 984 cm3,Benzyna,265 KM,Automatyczna,Kombi,Szary

ID: 6123700688,268 741,PLN,Audi,A4 Allroad,2024,5 km,1 984 cm3,Benzyna,265 KM,Automatyczna,Kombi,Szary

ID: 6123700688,268 741,PLN,Audi,A4 Allroad,2024,5 km,1 984 cm3,Benzyna,265 KM,Automatyczna,Kombi,Szary

ID: 6123700688,268 741,PLN,Audi,A4 Allroad,2024,5 km,1 984 cm3,Benzyna,265 KM,Automatyczna,Kombi,Szary

ID: 6123700688,268 741,PLN,Audi,A4 Allroad,2024,5 km,1 984 cm3,Benzyna,265 KM,Automatyczna,Kombi,Szary

ID: 6123700688,268 741,PLN,Audi,A4 Allroad,2024,5 km,1 984 cm3,Benzyna,265 KM,Automatyczna,Kombi,Szary

ID: 6122200658,4 499,PLN,Audi,A3,1999,404 637 km,1 595 cm3,Benzyna,102 KM,Manualna,Auta małe,Srebrny

ID: 6122200658,4 499,PLN,Audi,A3,1999,404 637 km,1 595 cm3,Benzyna,102 KM,Manualna,Auta małe,Srebrny

ID: 6124360376,15 900,PLN,Seat,Ibiza,2010,217 300 km,1 422 cm3,Diesel,105 KM,Manualna,Sedan,Granatowy

ID: 6124360376,15 900,PLN,Seat,Ibiza,2010,217 300 km,1 422 cm3,Diesel,105 KM,Manualna,Sedan,Granatowy

ID: 6124360447,51 999,PLN,Skoda,Octavia,2014,244 832 km,1 968 cm3,Diesel,184 KM,Automatyczna,Kombi,Czarny

ID: 6124360447,51 999,PLN,Skoda,Octavia,2014,244 832 km,1 968 cm3,Diesel,184 KM,Automatyczna,Kombi,Czarny

ID: 6124360167,16 500,PLN,Toyota,Corolla,2007,168 063 km,1 364 cm3,Diesel,90 KM,Manualna,Kompakt,Czarny

ID: 6124360167,16 500,PLN,Toyota,Corolla,2007,168 063 km,1 364 cm3,Diesel,90 KM,Manualna,Kompakt,Czarny

ID: 6123905983,18 000,PLN,Toyota,RAV4,2004,253 000 km,2 362 cm3,Benzyna+LPG,161 KM,Automatyczna,SUV,Srebrny

ID: 6123905983,18 000,PLN,Toyota,RAV4,2004,253 000 km,2 362 cm3,Benzyna+LPG,161 KM,Automatyczna,SUV,Srebrny

ID: 6123907382,32 900,PLN,Hyundai,i40,2013,271 000 km,1 685 cm3,Diesel,136 KM,Manualna,Kombi,Biały

ID: 6123907382,32 900,PLN,Hyundai,i40,2013,271 000 km,1 685 cm3,Diesel,136 KM,Manualna,Kombi,Biały

ID: 6124360387,24 700,PLN,Volkswagen,Polo,2012,154 000 km,1 198 cm3,Benzyna,70 KM,Manualna,Kabriolet,Srebrny

ID: 6124360387,24 700,PLN,Volkswagen,Polo,2012,154 000 km,1 198 cm3,Benzyna,70 KM,Manualna,Kabriolet,Srebrny

ID: 6122391136,64 999,PLN,Toyota,Corolla,2019,149 000 km,1 798 cm3,98 KM,Hybryda,Automatyczna,Kombi,Srebrny

ID: 6122391136,64 999,PLN,Toyota,Corolla,2019,149 000 km,1 798 cm3,98 KM,Hybryda,Automatyczna,Kombi,Srebrny

ID: 6121653595,68 000,PLN,Volkswagen,Golf,2020,57 260 km,1 498 cm3,Benzyna,150 KM,Automatyczna,Kompakt,Biały

ID: 6121653595,68 000,PLN,Volkswagen,Golf,2020,57 260 km,1 498 cm3,Benzyna,150 KM,Automatyczna,Kompakt,Biały

ID: 6123699151,64 000,PLN,Ford,Escape,2017,164 000 km,1 499 cm3,Benzyna+LPG,182 KM,Automatyczna,SUV,Inny kolor

ID: 6123699151,64 000,PLN,Ford,Escape,2017,164 000 km,1 499 cm3,Benzyna+LPG,182 KM,Automatyczna,SUV,Inny kolor

ID: 6124360416,18 500,PLN,Seat,Ibiza,2011,126 500 km,1 198 cm3,Benzyna,70 KM,Manualna,Auta miejskie,Czarny

ID: 6124360416,18 500,PLN,Seat,Ibiza,2011,126 500 km,1 198 cm3,Benzyna,70 KM,Manualna,Auta miejskie,Czarny

ID: 6122913532,44 900,PLN,BMW,Seria 2,2017,167 900 km,1 496 cm3,Diesel,116 KM,Manualna,Minivan,Szary

ID: 6122913532,44 900,PLN,BMW,Seria 2,2017,167 900 km,1 496 cm3,Diesel,116 KM,Manualna,Minivan,Szary

ID: 6123473395,56 900,PLN,Hyundai,I30,2019,85 000 km,1 368 cm3,Benzyna,100 KM,Manualna,Kompakt,Szary

ID: 6123473395,56 900,PLN,Hyundai,I30,2019,85 000 km,1 368 cm3,Benzyna,100 KM,Manualna,Kompakt,Szary

ID: 6123473395,56 900,PLN,Hyundai,I30,2019,85 000 km,1 368 cm3,Benzyna,100 KM,Manualna,Kompakt,Szary

ID: 6123473395,56 900,PLN,Hyundai,I30,2019,85 000 km,1 368 cm3,Benzyna,100 KM,Manualna,Kompakt,Szary

ID: 6123473395,56 900,PLN,Hyundai,I30,2019,85 000 km,1 368 cm3,Benzyna,100 KM,Manualna,Kompakt,Szary

ID: 6123473395,56 900,PLN,Hyundai,I30,2019,85 000 km,1 368 cm3,Benzyna,100 KM,Manualna,Kompakt,Szary

ID: 6123473395,56 900,PLN,Hyundai,I30,2019,85 000 km,1 368 cm3,Benzyna,100 KM,Manualna,Kompakt,Szary

ID: 6123473395,56 900,PLN,Hyundai,I30,2019,85 000 km,1 368 cm3,Benzyna,100 KM,Manualna,Kompakt,Szary

ID: 6120694266,16 900,PLN,Hyundai,I30,2010,179 000 km,1 396 cm3,Benzyna,109 KM,Manualna,Auta małe,Granatowy

ID: 6120694266,16 900,PLN,Hyundai,I30,2010,179 000 km,1 396 cm3,Benzyna,109 KM,Manualna,Auta małe,Granatowy

ID: 6124360394,7 000,PLN,Opel,Astra,2004,315 000 km,1 686 cm3,100 KM,Diesel,Manualna,Auta małe,Czarny

ID: 6124360394,7 000,PLN,Opel,Astra,2004,315 000 km,1 686 cm3,100 KM,Diesel,Manualna,Auta małe,Czarny

ID: 6123139172,78 899,PLN,Ford,S-Max,2019,204 279 km,1 997 cm3,Diesel,190 KM,Automatyczna,Minivan,Biały

ID: 6123139172,78 899,PLN,Ford,S-Max,2019,204 279 km,1 997 cm3,Diesel,190 KM,Automatyczna,Minivan,Biały

ID: 6123124037,37 900,PLN,Ford,Kuga,2010,116 000 km,1 997 cm3,Diesel,140 KM,Manualna,SUV,Czarny

ID: 6123124037,37 900,PLN,Ford,Kuga,2010,116 000 km,1 997 cm3,Diesel,140 KM,Manualna,SUV,Czarny

ID: 6124360335,12 000,PLN,Skoda,Octavia,2008,313 000 km,1 896 cm3,Diesel,105 KM,Manualna,Sedan,Srebrny

ID: 6124360335,12 000,PLN,Skoda,Octavia,2008,313 000 km,1 896 cm3,Diesel,105 KM,Manualna,Sedan,Srebrny

ID: 6124357141,69 900,PLN,Kia,Pro_cee'd,2021,48 800 km,1 482 cm3,Benzyna,160 KM,Automatyczna,Kombi,Czerwony

ID: 6124357141,69 900,PLN,Kia,Pro_cee'd,2021,48 800 km,1 482 cm3,Benzyna,160 KM,Automatyczna,Kombi,Czerwony

ID: 6124297570,87 000,PLN,Lexus,NX,2015,147 000 km,2 494 cm3,Benzyna,155 KM,Automatyczna,SUV,Szary

ID: 6124297570,87 000,PLN,Lexus,NX,2015,147 000 km,2 494 cm3,Benzyna,155 KM,Automatyczna,SUV,Szary

ID: 6121660283,159 900,PLN,Land Rover,Range Rover Velar,2018,155 333 km,1 999 cm3,Diesel,240 KM,Automatyczna,SUV,Szary

ID: 6121660283,159 900,PLN,Land Rover,Range Rover Velar,2018,155 333 km,1 999 cm3,Diesel,240 KM,Automatyczna,SUV,Szary

ID: 6124360347,69 999,PLN,Volvo,V40,2018,163 000 km,1 969 cm3,Benzyna,152 KM,Manualna,Kompakt,Granatowy

ID: 6124360347,69 999,PLN,Volvo,V40,2018,163 000 km,1 969 cm3,Benzyna,152 KM,Manualna,Kompakt,Granatowy

ID: 6124360128,63 000,PLN,Skoda,Superb,2016,243 000 km,1 968 cm3,Diesel,190 KM,Manualna,Kompakt,Czarny

ID: 6124360128,63 000,PLN,Skoda,Superb,2016,243 000 km,1 968 cm3,Diesel,190 KM,Manualna,Kompakt,Czarny

ID: 6124358369,64 900,PLN,Renault,Kadjar,2017,168 000 km,1 598 cm3,Diesel,130 KM,Manualna,SUV,Czarny

ID: 6124358369,64 900,PLN,Renault,Kadjar,2017,168 000 km,1 598 cm3,Diesel,130 KM,Manualna,SUV,Czarny

ID: 6124356552,196 300,PLN,Renault,Austral,2023,5 456 km,1 199 cm3,Benzyna,130 KM,Automatyczna,SUV,Czarny

ID: 6124356552,196 300,PLN,Renault,Austral,2023,5 456 km,1 199 cm3,Benzyna,130 KM,Automatyczna,SUV,Czarny

ID: 6124360478,39 900,PLN,Opel,Insignia,2016,215 177 km,1 956 cm3,Diesel,170 KM,Automatyczna,Kombi,Czarny

ID: 6124360478,39 900,PLN,Opel,Insignia,2016,215 177 km,1 956 cm3,Diesel,170 KM,Automatyczna,Kombi,Czarny

ID: 6124359992,14 900,PLN,Opel,Astra,2007,219 500 km,1 796 cm3,Benzyna,140 KM,Manualna,Kombi,Czarny

ID: 6124359992,14 900,PLN,Opel,Astra,2007,219 500 km,1 796 cm3,Benzyna,140 KM,Manualna,Kombi,Czarny

ID: 6104198606,374 000,PLN,BMW,X5 M,2021,6 000 km,4 395 cm3,Benzyna,530 KM,Automatyczna,SUV,Szary

ID: 6104198606,374 000,PLN,BMW,X5 M,2021,6 000 km,4 395 cm3,Benzyna,530 KM,Automatyczna,SUV,Szary

ID: 6122825844,81 900,PLN,Ford,Mondeo,2020,47 000 km,1 900 cm3,Diesel,150 KM,Manualna,Kombi,Niebieski

ID: 6122825844,81 900,PLN,Ford,Mondeo,2020,47 000 km,1 900 cm3,Diesel,150 KM,Manualna,Kombi,Niebieski

ID: 6121275681,102 700,PLN,Volvo,XC 60,2017,209 058 km,1 969 cm3,Benzyna,254 KM,Automatyczna,SUV,Szary

ID: 6121275681,102 700,PLN,Volvo,XC 60,2017,209 058 km,1 969 cm3,Benzyna,254 KM,Automatyczna,SUV,Szary

ID: 6123474014,127 800,PLN,Skoda,Scala,2023,1 km,1 498 cm3,Benzyna,150 KM,Automatyczna,Kompakt,Srebrny

ID: 6123474014,127 800,PLN,Skoda,Scala,2023,1 km,1 498 cm3,Benzyna,150 KM,Automatyczna,Kompakt,Srebrny

ID: 6123474014,127 800,PLN,Skoda,Scala,2023,1 km,1 498 cm3,Benzyna,150 KM,Automatyczna,Kompakt,Srebrny

ID: 6123474014,127 800,PLN,Skoda,Scala,2023,1 km,1 498 cm3,Benzyna,150 KM,Automatyczna,Kompakt,Srebrny

ID: 6123474014,127 800,PLN,Skoda,Scala,2023,1 km,1 498 cm3,Benzyna,150 KM,Automatyczna,Kompakt,Srebrny

ID: 6123474014,127 800,PLN,Skoda,Scala,2023,1 km,1 498 cm3,Benzyna,150 KM,Automatyczna,Kompakt,Srebrny

ID: 6123474014,127 800,PLN,Skoda,Scala,2023,1 km,1 498 cm3,Benzyna,150 KM,Automatyczna,Kompakt,Srebrny

ID: 6123474014,127 800,PLN,Skoda,Scala,2023,1 km,1 498 cm3,Benzyna,150 KM,Automatyczna,Kompakt,Srebrny

ID: 6123902576,109 900,PLN,Mazda,CX-5,2018,89 000 km,2 488 cm3,Benzyna,194 KM,Automatyczna,SUV,Srebrny

ID: 6123902576,109 900,PLN,Mazda,CX-5,2018,89 000 km,2 488 cm3,Benzyna,194 KM,Automatyczna,SUV,Srebrny

ID: 6120239654,184 900,PLN,Mercedes-Benz,Klasa A,2024,5 km,1 991 cm3,Benzyna,190 KM,Automatyczna,Sedan,Czarny

ID: 6120239654,184 900,PLN,Mercedes-Benz,Klasa A,2024,5 km,1 991 cm3,Benzyna,190 KM,Automatyczna,Sedan,Czarny

ID: 6124360463,72 900,PLN,Nissan,Rogue,2017,25 700 km,2 488 cm3,Benzyna,173 KM,Automatyczna,SUV,Bordowy

ID: 6124360463,72 900,PLN,Nissan,Rogue,2017,25 700 km,2 488 cm3,Benzyna,173 KM,Automatyczna,SUV,Bordowy

ID: 6124360476,19 900,PLN,Opel,Corsa,2014,121 000 km,1 229 cm3,Benzyna,85 KM,Manualna,Auta małe,Czarny

ID: 6124360476,19 900,PLN,Opel,Corsa,2014,121 000 km,1 229 cm3,Benzyna,85 KM,Manualna,Auta małe,Czarny

ID: 6124360474,9 000,PLN,Peugeot,407,2007,220 000 km,1 997 cm3,Diesel,136 KM,Manualna,Sedan,Srebrny

ID: 6124360474,9 000,PLN,Peugeot,407,2007,220 000 km,1 997 cm3,Diesel,136 KM,Manualna,Sedan,Srebrny

ID: 6124360397,94 900,PLN,Land Rover,Range Rover Evoque,2015,144 000 km,2 179 cm3,Diesel,190 KM,Automatyczna,SUV,Biały

ID: 6124360397,94 900,PLN,Land Rover,Range Rover Evoque,2015,144 000 km,2 179 cm3,Diesel,190 KM,Automatyczna,SUV,Biały

ID: 6117627777,85 000,PLN,Mercedes-Benz,SL,1986,180 000 km,5 547 cm3,Benzyna,227 KM,Automatyczna,Kabriolet,Czerwony

ID: 6117627777,85 000,PLN,Mercedes-Benz,SL,1986,180 000 km,5 547 cm3,Benzyna,227 KM,Automatyczna,Kabriolet,Czerwony

ID: 6122730091,48 950,PLN,Renault,Trafic,2015,204 000 km,1 598 cm3,Diesel,140 KM,Manualna,Minivan,Biały

ID: 6122730091,48 950,PLN,Renault,Trafic,2015,204 000 km,1 598 cm3,Diesel,140 KM,Manualna,Minivan,Biały

ID: 6123473416,104 990,PLN,Peugeot,2008,2023,18 027 km,1 199 cm3,Benzyna,130 KM,Automatyczna,SUV,Szary

ID: 6123473416,104 990,PLN,Peugeot,2008,2023,18 027 km,1 199 cm3,Benzyna,130 KM,Automatyczna,SUV,Szary

ID: 6123700688,268 741,PLN,Audi,A4 Allroad,2024,5 km,1 984 cm3,Benzyna,265 KM,Automatyczna,Kombi,Szary

ID: 6123700688,268 741,PLN,Audi,A4 Allroad,2024,5 km,1 984 cm3,Benzyna,265 KM,Automatyczna,Kombi,Szary

ID: 6123700688,268 741,PLN,Audi,A4 Allroad,2024,5 km,1 984 cm3,Benzyna,265 KM,Automatyczna,Kombi,Szary

ID: 6123700688,268 741,PLN,Audi,A4 Allroad,2024,5 km,1 984 cm3,Benzyna,265 KM,Automatyczna,Kombi,Szary

ID: 6123700688,268 741,PLN,Audi,A4 Allroad,2024,5 km,1 984 cm3,Benzyna,265 KM,Automatyczna,Kombi,Szary

ID: 6123700688,268 741,PLN,Audi,A4 Allroad,2024,5 km,1 984 cm3,Benzyna,265 KM,Automatyczna,Kombi,Szary

ID: 6123700688,268 741,PLN,Audi,A4 Allroad,2024,5 km,1 984 cm3,Benzyna,265 KM,Automatyczna,Kombi,Szary

ID: 6123700688,268 741,PLN,Audi,A4 Allroad,2024,5 km,1 984 cm3,Benzyna,265 KM,Automatyczna,Kombi,Szary

ID: 6122200658,4 499,PLN,Audi,A3,1999,404 637 km,1 595 cm3,Benzyna,102 KM,Manualna,Auta małe,Srebrny

ID: 6122200658,4 499,PLN,Audi,A3,1999,404 637 km,1 595 cm3,Benzyna,102 KM,Manualna,Auta małe,Srebrny

ID: 6124360376,15 900,PLN,Seat,Ibiza,2010,217 300 km,1 422 cm3,105 KM,Diesel,Manualna,Sedan,Granatowy

ID: 6124360376,15 900,PLN,Seat,Ibiza,2010,217 300 km,1 422 cm3,105 KM,Diesel,Manualna,Sedan,Granatowy

ID: 6124360447,51 999,PLN,Skoda,Octavia,2014,244 832 km,1 968 cm3,Diesel,184 KM,Automatyczna,Kombi,Czarny

ID: 6124360447,51 999,PLN,Skoda,Octavia,2014,244 832 km,1 968 cm3,Diesel,184 KM,Automatyczna,Kombi,Czarny

ID: 6124360167,16 500,PLN,Toyota,Corolla,2007,168 063 km,1 364 cm3,Diesel,90 KM,Manualna,Kompakt,Czarny

ID: 6124360167,16 500,PLN,Toyota,Corolla,2007,168 063 km,1 364 cm3,Diesel,90 KM,Manualna,Kompakt,Czarny

ID: 6123905983,18 000,PLN,Toyota,RAV4,2004,253 000 km,2 362 cm3,Benzyna+LPG,161 KM,Automatyczna,SUV,Srebrny

ID: 6123905983,18 000,PLN,Toyota,RAV4,2004,253 000 km,2 362 cm3,Benzyna+LPG,161 KM,Automatyczna,SUV,Srebrny

ID: 6123907382,32 900,PLN,Hyundai,i40,2013,271 000 km,1 685 cm3,Diesel,136 KM,Manualna,Kombi,Biały

ID: 6123907382,32 900,PLN,Hyundai,i40,2013,271 000 km,1 685 cm3,Diesel,136 KM,Manualna,Kombi,Biały

ID: 6124360387,24 700,PLN,Volkswagen,Polo,2012,154 000 km,1 198 cm3,Benzyna,70 KM,Manualna,Kabriolet,Srebrny

ID: 6124360387,24 700,PLN,Volkswagen,Polo,2012,154 000 km,1 198 cm3,Benzyna,70 KM,Manualna,Kabriolet,Srebrny

ID: 6122391136,64 999,PLN,Toyota,Corolla,2019,149 000 km,1 798 cm3,Hybryda,98 KM,Automatyczna,Kombi,Srebrny

ID: 6122391136,64 999,PLN,Toyota,Corolla,2019,149 000 km,1 798 cm3,Hybryda,98 KM,Automatyczna,Kombi,Srebrny

ID: 6121653595,68 000,PLN,Volkswagen,Golf,2020,57 260 km,1 498 cm3,Benzyna,150 KM,Automatyczna,Kompakt,Biały

ID: 6121653595,68 000,PLN,Volkswagen,Golf,2020,57 260 km,1 498 cm3,Benzyna,150 KM,Automatyczna,Kompakt,Biały

ID: 6123699151,64 000,PLN,Ford,Escape,2017,164 000 km,1 499 cm3,182 KM,Benzyna+LPG,Automatyczna,SUV,Inny kolor

ID: 6123699151,64 000,PLN,Ford,Escape,2017,164 000 km,1 499 cm3,182 KM,Benzyna+LPG,Automatyczna,SUV,Inny kolor

ID: 6124360416,18 500,PLN,Seat,Ibiza,2011,126 500 km,1 198 cm3,Benzyna,70 KM,Manualna,Auta miejskie,Czarny

ID: 6124360416,18 500,PLN,Seat,Ibiza,2011,126 500 km,1 198 cm3,Benzyna,70 KM,Manualna,Auta miejskie,Czarny

ID: 6122913532,44 900,PLN,BMW,Seria 2,2017,167 900 km,1 496 cm3,Diesel,116 KM,Manualna,Minivan,Szary

ID: 6122913532,44 900,PLN,BMW,Seria 2,2017,167 900 km,1 496 cm3,Diesel,116 KM,Manualna,Minivan,Szary

ID: 6123473395,56 900,PLN,Hyundai,I30,2019,85 000 km,1 368 cm3,Benzyna,100 KM,Manualna,Kompakt,Szary

ID: 6123473395,56 900,PLN,Hyundai,I30,2019,85 000 km,1 368 cm3,Benzyna,100 KM,Manualna,Kompakt,Szary

ID: 6123473395,56 900,PLN,Hyundai,I30,2019,85 000 km,1 368 cm3,Benzyna,100 KM,Manualna,Kompakt,Szary

ID: 6123473395,56 900,PLN,Hyundai,I30,2019,85 000 km,1 368 cm3,Benzyna,100 KM,Manualna,Kompakt,Szary

ID: 6123473395,56 900,PLN,Hyundai,I30,2019,85 000 km,1 368 cm3,Benzyna,100 KM,Manualna,Kompakt,Szary

ID: 6123473395,56 900,PLN,Hyundai,I30,2019,85 000 km,1 368 cm3,Benzyna,100 KM,Manualna,Kompakt,Szary

ID: 6123473395,56 900,PLN,Hyundai,I30,2019,85 000 km,1 368 cm3,Benzyna,100 KM,Manualna,Kompakt,Szary

ID: 6123473395,56 900,PLN,Hyundai,I30,2019,85 000 km,1 368 cm3,Benzyna,100 KM,Manualna,Kompakt,Szary

ID: 6120694266,16 900,PLN,Hyundai,I30,2010,179 000 km,1 396 cm3,Benzyna,109 KM,Manualna,Auta małe,Granatowy

ID: 6120694266,16 900,PLN,Hyundai,I30,2010,179 000 km,1 396 cm3,Benzyna,109 KM,Manualna,Auta małe,Granatowy

ID: 6124360394,7 000,PLN,Opel,Astra,2004,315 000 km,1 686 cm3,Diesel,100 KM,Manualna,Auta małe,Czarny

ID: 6124360394,7 000,PLN,Opel,Astra,2004,315 000 km,1 686 cm3,Diesel,100 KM,Manualna,Auta małe,Czarny

ID: 6123139172,"78 899,58",PLN,Ford,S-Max,2019,204 279 km,1 997 cm3,190 KM,Diesel,Automatyczna,Minivan,Biały

ID: 6123139172,"78 899,58",PLN,Ford,S-Max,2019,204 279 km,1 997 cm3,190 KM,Diesel,Automatyczna,Minivan,Biały

ID: 6122332892,40 900,PLN,Honda,CR-V,2009,201 368 km,1 997 cm3,Benzyna+LPG,150 KM,Manualna,SUV,Szary

ID: 6122332892,40 900,PLN,Honda,CR-V,2009,201 368 km,1 997 cm3,Benzyna+LPG,150 KM,Manualna,SUV,Szary

ID: 6120737240,53 900,PLN,Mercedes-Benz,Inny,1982,187 500 km,3 839 cm3,Benzyna,204 KM,Automatyczna,Coupe,Srebrny

ID: 6120737240,53 900,PLN,Mercedes-Benz,Inny,1982,187 500 km,3 839 cm3,Benzyna,204 KM,Automatyczna,Coupe,Srebrny

ID: 6123905598,59 900,PLN,Volkswagen,Transporter,2016,299 000 km,1 968 cm3,Diesel,140 KM,Automatyczna,Minivan,Srebrny

ID: 6123905598,59 900,PLN,Volkswagen,Transporter,2016,299 000 km,1 968 cm3,Diesel,140 KM,Automatyczna,Minivan,Srebrny

ID: 6119870876,74 900,PLN,Audi,A4,2016,252 000 km,1 968 cm3,Diesel,150 KM,Automatyczna,Kombi,Czarny

ID: 6119870876,74 900,PLN,Audi,A4,2016,252 000 km,1 968 cm3,Diesel,150 KM,Automatyczna,Kombi,Czarny

ID: 6124360685,15 900,PLN,Nissan,Juke,2013,237 000 km,1 461 cm3,Diesel,110 KM,Manualna,SUV,Szary

ID: 6124360685,15 900,PLN,Nissan,Juke,2013,237 000 km,1 461 cm3,Diesel,110 KM,Manualna,SUV,Szary

ID: 6124360607,19 900,PLN,Renault,Megane,2012,165 000 km,1 598 cm3,Benzyna,100 KM,Manualna,Kompakt,Inny kolor

ID: 6124360607,19 900,PLN,Renault,Megane,2012,165 000 km,1 598 cm3,Benzyna,100 KM,Manualna,Kompakt,Inny kolor

ID: 6124360504,69 000,PLN,Audi,A3,2014,209 000 km,1 968 cm3,Diesel,150 KM,Manualna,Sedan,Biały

ID: 6124360504,69 000,PLN,Audi,A3,2014,209 000 km,1 968 cm3,Diesel,150 KM,Manualna,Sedan,Biały

ID: 6123941270,108 000,PLN,Mercedes-Benz,Klasa C,2018,81 000 km,2 143 cm3,Diesel,170 KM,Automatyczna,Sedan,Czarny

ID: 6123941270,108 000,PLN,Mercedes-Benz,Klasa C,2018,81 000 km,2 143 cm3,Diesel,170 KM,Automatyczna,Sedan,Czarny

ID: 6122547921,48 000,PLN,Land Rover,Range Rover Velar,2018,139 000 km,2 998 cm3,Diesel,300 KM,Automatyczna,SUV,Złoty

